0.810919540229885,0.8269157088122605,0.5183908045977011,0.585536398467433,0.5380906768837803,0.767816091954023,0.5473180076628352,1.0,1.0,0.5881705846895721,0.538667872212176,0.5988245931283906,1.0,0.5933092224231464
0.7880020611287393,0.7820898760610745,0.5,0.6340004881620698,0.5519350202044857,0.7871206573915873,0.6922544951590595,1.0,1.0,0.5,0.6810986143919896,0.5890831952426283,1.0,0.9167930049712654
0.8324670243684329,0.7875307399955287,0.5087748714509278,0.6620836127878381,0.5689134808853118,0.789319248826291,0.8304828973843059,1.0,1.0,0.5011202615962214,0.6659501029429575,0.5737374349037181,1.0,0.9632130313673247
0.8370966078977214,0.8179709248376121,0.6148314259201979,0.5989535003608619,0.5989535003608619,0.8026987318280234,0.7708011135168574,1.0,1.0,0.6085692995529062,0.6338129084030724,0.6436432420038978,1.0,0.8852573655852345
0.6338313019091791,0.6332380541473411,0.5606461007442562,0.6408693776291662,0.5221119620321433,0.6592600582461439,0.5245928163089203,1.0,1.0,0.5849082876564933,0.7140840791422459,0.569148195501095,1.0,0.6187513449877844
0.8987405541561713,0.8962216624685139,0.5,0.9307304785894206,0.7987405541561713,0.7987405541561713,0.8962216624685139,1.0,1.0,0.5,0.8604586129753915,0.6666666666666666,1.0,1.0
0.7381889763779528,0.7413803388212836,0.5,0.6647279885468862,0.5350155094249582,0.6927344309234074,0.6254772130756383,1.0,1.0,0.5,0.7081564245810056,0.5486592178770949,1.0,0.7426466480446927
0.787586315128688,0.7382297551789077,0.5,0.6055398618957941,0.6069522912743252,0.8009259259259259,0.8314893283113622,1.0,1.0,0.5,0.671433867052507,0.6128881820464682,1.0,0.9425424802994248
0.7117017349575488,0.7065337763012182,0.5,0.8442229605020303,0.564968623108158,0.5714285714285714,0.5,1.0,1.0,0.5,1.0,0.5339811834612528,1.0,0.5
0.6341838430851063,0.6297096631205674,0.5,0.5199191046099291,0.5584829343971631,0.6251385195035462,0.5492852393617021,1.0,1.0,0.5071428571428571,0.515327380952381,0.5417410714285714,1.0,0.5402529761904762
